Unnamed: 0,totpop_PL,hispanic_PL,white_PL,black_PL,sor_PL,state,county,tract,GEOID,totpop_ACS,hispanic_ACS,white_ACS,black_ACS,sor_ACS,brazilian_ACS,guyanese_ACS,cabo_verdean_ACS,belizean_ACS,armenian_ACS,cypriot_ACS,egyptian_ACS,iranian_ACS,iraqi_ACS,israeli_ACS,jordanian_ACS,lebanese_ACS,maltese_ACS,moroccan_ACS,palestinian_ACS,sudanese_ACS,syrian_ACS,turkish_ACS,arab_ACS,arab_arab_ACS,arab_other_ACS,chaldean_ACS,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct,not_sor0_w0_b0_ACS_pct,non_brazilian_ACS_pct
0,3664,187,3470,200,51,25,1,10100,25001010100,3630,419,2932,27,204,0,0,2,0,13,0,47,0,0,10,0,10,0,0,0,0,0,0,69,12,0,0,79,69,92,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
1,3566,77,3395,46,46,25,1,10206,25001010206,4352,53,3793,11,69,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
2,2454,66,2343,74,26,25,1,10208,25001010208,1627,1,1626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
3,2672,57,2563,90,29,25,1,10304,25001010304,2739,10,2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
4,3080,72,2938,100,16,25,1,10306,25001010306,2985,0,2605,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
5,3345,82,3206,69,39,25,1,10400,25001010400,3342,71,3198,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
6,2962,63,2861,20,25,25,1,10500,25001010500,2980,29,2956,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,11,11,11,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
7,3134,122,3054,72,78,25,1,10600,25001010600,3247,29,3124,31,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
8,3460,86,3365,82,33,25,1,10700,25001010700,3360,72,2989,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
9,4919,95,4748,33,36,25,1,10800,25001010800,4987,53,4823,21,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,63,0,0,0,63,63,63,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
10,5399,211,5084,130,63,25,1,10900,25001010900,5354,228,5002,69,47,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
11,4604,158,4281,194,103,25,1,11002,25001011002,4220,185,3532,46,237,0,0,122,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,9,9,9,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
12,5075,153,4816,72,112,25,1,11100,25001011100,5285,0,5265,6,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
13,3761,68,3592,84,61,25,1,11200,25001011200,3935,64,3737,73,37,11,0,18,0,42,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,11,11,53,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
14,2569,39,2489,37,21,25,1,11300,25001011300,2439,7,2321,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
15,3052,66,2948,55,40,25,1,11400,25001011400,3575,9,3442,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
16,4132,143,3902,199,107,25,1,11500,25001011500,4054,655,3129,192,117,23,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
17,3003,137,2744,258,65,25,1,11600,25001011600,2649,22,2370,146,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
18,1918,39,1830,62,22,25,1,11700,25001011700,2025,0,1997,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
19,2443,46,2359,6,15,25,1,11801,25001011801,2333,63,2219,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
20,4460,115,4161,110,83,25,1,11802,25001011802,4674,109,4507,9,0,15,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
21,5978,170,5606,331,169,25,1,12001,25001012001,6050,257,5066,71,214,268,0,0,0,30,0,0,0,0,0,0,48,0,0,0,0,15,0,63,0,0,0,63,63,93,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
22,3265,176,2930,152,148,25,1,12002,25001012002,2714,58,2373,68,59,74,0,62,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0952738184546136,0.9579894973743436,0.1354088522130532,0.0090022505626406,0.1165620094191522,0.6789638932496075,0.1640502354788069,0.0066718995290423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0,0.0,0.0,0.0047095761381475,0.0,0.0,0.0,0.0047095761381475,0.0047095761381475,0.0047095761381475,0.15031397174254327,1.0
