Unnamed: 0,P1_001N,P2_002N,P1_002N,P1_004N,P1_008N,state,county,tract,GEOID,B03002_001E,B03002_012E,B02001_002E,B02001_003E,B02001_007E,B04004_022E,B04004_045E,B04004_074E,B04004_097E,B04004_016E,B04004_030E,B04004_007E,B04004_048E,B04004_008E,B04004_050E,B04004_009E,B04004_010E,B04004_056E,B04004_011E,B04004_012E,B04004_084E,B04004_013E,B04004_091E,B04004_006E,B04004_014E,B04004_015E,B04004_017E,mena_world_bank_ACS,mena_unhcr_ACS,mena_unsd_ACS,hispanic_PL_pct,white_PL_pct,black_PL_pct,sor_PL_pct,hispanic_ACS_pct,white_ACS_pct,black_ACS_pct,sor_ACS_pct,brazilian_ACS_pct,guyanese_ACS_pct,cabo_verdean_ACS_pct,belizean_ACS_pct,armenian_ACS_pct,cypriot_ACS_pct,egyptian_ACS_pct,iranian_ACS_pct,iraqi_ACS_pct,israeli_ACS_pct,jordanian_ACS_pct,lebanese_ACS_pct,maltese_ACS_pct,moroccan_ACS_pct,palestinian_ACS_pct,sudanese_ACS_pct,syrian_ACS_pct,turkish_ACS_pct,arab_ACS_pct,arab_arab_ACS_pct,arab_other_ACS_pct,chaldean_ACS_pct,mena_world_bank_ACS_pct,mena_unhcr_ACS_pct,mena_unsd_ACS_pct
12,5079,160,4813,17,66,26,5,30302,26005030302,5104,26,4925,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315022642252411,0.9476274857255366,0.0033471155739318,0.0129946839929119,0.0050940438871473,0.9649294670846394,0.0001959247648902,0.0082288401253918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,6874,278,6514,65,90,26,5,30402,26005030402,6786,176,6333,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,9,9,0.0404422461448938,0.947628745999418,0.0094559208612161,0.0130928135001454,0.0259357500736811,0.9332449160035368,0.0061892130857648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013262599469496,0.0013262599469496,0.0,0.0,0.0013262599469496,0.0013262599469496,0.0013262599469496
14,4302,185,4084,13,67,26,5,30403,26005030403,4658,49,4547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430032543003254,0.9493258949325896,0.003021850302185,0.0155741515574151,0.0105195362816659,0.976170030055818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,3620,95,3441,30,19,26,5,30404,26005030404,3235,148,3032,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262430939226519,0.9505524861878452,0.0082872928176795,0.0052486187845303,0.0457496136012364,0.9372488408037094,0.0,0.0077279752704791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3190,106,3016,18,47,26,5,30501,26005030501,3229,283,2749,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332288401253918,0.9454545454545454,0.0056426332288401,0.0147335423197492,0.0876432331991328,0.8513471663053577,0.0,0.0086714152988541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4945,232,4611,60,78,26,5,30502,26005030502,4885,177,4344,222,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469160768452982,0.9324570273003032,0.0121334681496461,0.0157735085945399,0.0362333674513817,0.889252814738997,0.0454452405322415,0.00532241555783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,5196,253,4915,33,122,26,5,30600,26005030600,5086,137,4700,46,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,2,0.0486913010007698,0.9459199384141648,0.0063510392609699,0.0234795996920708,0.0269366889500589,0.92410538733779,0.0090444357058592,0.0017695635076681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003932363350373,0.0,0.0,0.0,0.0,0.0,0.0,0.0003932363350373,0.0,0.0,0.0,0.0003932363350373,0.0003932363350373,0.0003932363350373
19,5467,217,5142,18,67,26,5,30702,26005030702,5177,162,4962,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,4,4,0.0396927016645326,0.9405524053411376,0.0032924821657216,0.0122553502835192,0.0312922542012748,0.958470156461271,0.0054085377631833,0.0005794861889124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007726482518833,0.0,0.0007726482518833,0.0,0.0007726482518833,0.0007726482518833,0.0007726482518833
20,2659,984,2342,46,509,26,5,30703,26005030703,3091,856,2445,30,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3700639338097028,0.8807822489657766,0.0172997367431365,0.191425347875141,0.2769330313814299,0.791006146878033,0.0097055968942089,0.0818505338078291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,5149,899,4668,62,423,26,5,30704,26005030704,5076,821,4491,27,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0.174597009127986,0.906583802680132,0.0120411730433093,0.0821518741503204,0.1617415287628053,0.8847517730496454,0.0053191489361702,0.0399921197793538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009850275807722,0.0,0.0,0.0,0.0,0.0,0.0,0.0009850275807722
22,2276,103,2184,18,28,26,5,30801,26005030801,1965,64,1883,2,38,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,2,0,0,0,12,12,2,0.0452548330404217,0.9595782073813708,0.007908611599297,0.0123022847100175,0.0325699745547073,0.9582697201017812,0.0010178117048346,0.0193384223918575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005089058524173,0.0,0.0,0.0,0.0010178117048346,0.0,0.0010178117048346,0.0,0.0,0.0,0.0061068702290076,0.0061068702290076,0.0010178117048346
23,3410,218,3222,8,75,26,5,30802,26005030802,3372,338,2908,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639296187683284,0.9448680351906158,0.0023460410557184,0.0219941348973607,0.1002372479240806,0.8623962040332147,0.0074139976275207,0.0026690391459074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2800,269,2606,62,107,26,5,30901,26005030901,2825,428,2605,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960714285714285,0.9307142857142856,0.0221428571428571,0.0382142857142857,0.151504424778761,0.9221238938053096,0.0070796460176991,0.007787610619469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2574,402,2350,16,187,26,5,30902,26005030902,2574,343,2207,11,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1561771561771562,0.912975912975913,0.0062160062160062,0.0726495726495726,0.1332556332556332,0.8574203574203574,0.0042735042735042,0.0326340326340326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2750,989,2430,105,597,26,5,31001,26005031001,3041,1301,2450,2,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3596363636363636,0.8836363636363637,0.0381818181818181,0.217090909090909,0.4278197961196974,0.8056560341992766,0.0006576783952647,0.117724432752384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,3266,259,2990,96,109,26,5,31002,26005031002,3266,222,2773,70,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793018983466013,0.9154929577464788,0.0293937538273116,0.0333741579914268,0.0679730557256583,0.8490508266993264,0.0214329454990814,0.0058175137783221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,3518,96,3342,36,33,26,5,31101,26005031101,3575,174,3126,32,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272882319499715,0.9499715747583856,0.0102330869812393,0.0093803297328027,0.0486713286713286,0.8744055944055944,0.0089510489510489,0.0111888111888111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,3160,101,3013,46,30,26,5,31102,26005031102,3097,108,2874,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319620253164556,0.9534810126582278,0.0145569620253164,0.0094936708860759,0.0348724572166612,0.927994833710042,0.0142072973845657,0.0142072973845657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,5763,294,5391,169,107,26,5,31200,26005031200,5742,347,4772,336,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510150963040083,0.935450286309214,0.0293250043380183,0.0185667187228873,0.0604319052594914,0.8310693138279345,0.0585161964472309,0.0142807384186694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,4899,166,4662,21,92,26,5,31300,26005031300,4949,45,4595,19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338844662175954,0.9516227801592162,0.0042865890998162,0.0187793427230046,0.0090927460092948,0.928470398060214,0.0038391594261466,0.0086886239644372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,4735,143,4555,37,70,26,5,31800,26005031800,5501,123,4906,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302006335797254,0.9619852164730728,0.0078141499472016,0.0147835269271383,0.0223595709870932,0.891837847664061,0.0069078349391019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,5236,204,4921,55,80,26,5,31900,26005031900,4578,255,3916,1,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389610389610389,0.9398395721925134,0.0105042016806722,0.0152788388082505,0.0557011795543905,0.855395369156837,0.0002184359982525,0.0928352992573176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,5325,221,4998,64,87,26,5,32000,26005032000,5382,649,5220,65,4,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,221,0,0,0,221,221,221,0.0415023474178403,0.9385915492957746,0.012018779342723,0.016338028169014,0.1205871423262727,0.9698996655518396,0.0120772946859903,0.0007432181345224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410628019323671,0.0,0.0,0.0,0.0,0.0,0.0,0.0410628019323671,0.0,0.0,0.0,0.0410628019323671,0.0410628019323671,0.0410628019323671
35,4663,131,4421,23,61,26,5,32100,26005032100,4432,242,4081,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028093502037315,0.948102080205876,0.004932446922582,0.0130817070555436,0.0546028880866426,0.9208032490974728,0.010153429602888,0.0065433212996389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,5793,970,5297,293,374,26,5,32200,26005032200,5837,876,5063,294,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1674434662523735,0.9143794234420852,0.0505782841360262,0.0645606766787502,0.1500770943978071,0.8673976357718006,0.0503683399006338,0.0392324824396093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1715,694,1454,73,325,26,5,32401,26005032401,1606,627,988,27,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4046647230320699,0.8478134110787172,0.0425655976676384,0.1895043731778425,0.3904109589041096,0.6151930261519303,0.0168119551681195,0.0678704856787048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3901,275,3705,34,107,26,5,32402,26005032402,4159,76,3941,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704947449371956,0.949756472699308,0.0087157139195078,0.0274288643937451,0.0182736234671796,0.9475835537388796,0.002885308968502,0.0069728300072132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,1538,147,1433,33,59,26,5,32600,26005032600,1352,85,1183,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0955786736020806,0.9317295188556568,0.0214564369310793,0.0383615084525357,0.0628698224852071,0.875,0.033284023668639,0.0133136094674556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1398,23,1342,0,11,26,7,101,26007000101,1337,6,1320,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164520743919885,0.9599427753934192,0.0,0.007868383404864,0.0044876589379207,0.987284966342558,0.0,0.0014958863126402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3035,30,2888,3,4,26,7,102,26007000102,3128,3,2969,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0.0098846787479406,0.9515650741350906,0.000988467874794,0.001317957166392,0.0009590792838874,0.9491687979539642,0.0003196930946291,0.0012787723785166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009590792838874,0.0,0.0,0.0,0.0,0.0,0.0,0.0009590792838874,0.0,0.0,0.0,0.0009590792838874,0.0009590792838874,0.0009590792838874
43,4191,31,4055,4,16,26,7,200,26007000200,4111,18,3951,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073968026723932,0.9675495108565976,0.0009544261512765,0.0038177046051061,0.0043784967161274,0.961080029189978,0.0007297494526879,0.0182437363171977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3156,37,3007,10,12,26,7,300,26007000300,3423,7,3229,48,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,7,0,0.0117237008871989,0.9527883396704688,0.003168567807351,0.0038022813688212,0.0020449897750511,0.9433245690914402,0.0140227870289219,0.0011685655857434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020449897750511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020449897750511,0.0020449897750511,0.0
45,2925,62,2768,21,12,26,7,400,26007000400,2871,137,2654,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211965811965812,0.9463247863247864,0.0071794871794871,0.0041025641025641,0.0477185649599442,0.9244165795889934,0.0219435736677116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1959,49,1833,9,21,26,7,500,26007000500,1979,115,1762,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250127616130678,0.9356814701378254,0.004594180704441,0.010719754977029,0.05811015664477,0.8903486609398686,0.0156644770085901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,3271,54,3164,14,4,26,7,600,26007000600,3095,10,2948,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165087129318251,0.9672882910424948,0.0042800366860287,0.0012228676245796,0.0032310177705977,0.9525040387722132,0.0045234248788368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2783,36,2684,11,18,26,7,700,26007000700,3057,45,2881,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129356809198706,0.9644268774703556,0.0039525691699604,0.0064678404599353,0.014720314033366,0.9424272162250572,0.0029440628066732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,3203,70,3035,14,17,26,7,800,26007000800,3217,100,3147,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218545113955666,0.94754917265064,0.0043709022791133,0.0053075241960661,0.0310848616723655,0.978240596829344,0.0015542430836182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2986,25,2880,13,12,26,7,900,26007000900,2693,1,2558,49,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.008372404554588,0.9645010046885466,0.0043536503683858,0.0040187541862022,0.0003713330857779,0.9498700334199776,0.0181953212031192,0.0070553286297809,0.0,0.0,0.0,0.0,0.0014853323431117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014853323431117
